stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding
115-2,,保原四丁目,,37.819057,140.552927,Z115-2,,0,,,
116-1,,保原二丁目,,37.815868,140.552074,Z116-1,,0,,,
117-1,,保原駅,,37.814722,140.555967,Z117-1,,0,,,
118-1,,村岡入口,,37.812911,140.562347,Z118-1,,0,,,
119-1,,平,,37.807822,140.570342,Z119-1,,0,,,
119-2,,平,,37.807320,140.570973,Z119-2,,0,,,
120-1,,柱田,,37.804960,140.573570,Z120-1,,0,,,
120-2,,柱田,,37.805567,140.573093,Z120-2,,0,,,
121-1,,柱沢小学校入口,,37.798025,140.573096,Z121-1,,0,,,
122-1,,武士沢,,37.794562,140.573433,Z122-1,,0,,,
122-2,,武士沢,,37.794549,140.573348,Z122-2,,0,,,
123-1,,四十九院,,37.789678,140.575829,Z123-1,,0,,,
123-2,,四十九院,,37.789137,140.576468,Z123-2,,0,,,
124-1,,取揚,,37.788297,140.581755,Z124-1,,0,,,
124-2,,取揚,,37.788397,140.580751,Z124-2,,0,,,
125-1,,掛田駅前,,37.785408,140.593331,Z125-1,,0,,,
127-1,,保原九丁目,,37.823313,140.554309,Z127-1,,0,,,
127-2,,保原九丁目,,37.823263,140.554383,Z127-2,,0,,,
128-1,,県教育センター,,37.802068,140.487310,Z128-1,,0,,,
128-2,,県教育センター,,37.802131,140.487433,Z128-2,,0,,,
129-1,,北信団地,,37.801466,140.483372,Z129-1,,0,,,
130-1,,東福島駅前,,37.801042,140.480522,Z130-1,,0,,,
130-2,,東福島駅前,,37.800919,140.480582,Z130-2,,0,,,
131-1,,大屋敷,,37.802725,140.477639,Z131-1,,0,,,
132-1,,小袋坂,,37.806407,140.481497,Z132-1,,0,,,
133-1,,団地入口,,37.809985,140.482048,Z133-1,,0,,,
134-1,,宮代団地,,37.811108,140.483436,Z134-1,,0,,,
135-1,,本内局前,,37.786904,140.485801,Z135-1,,0,,,
135-2,,本内局前,,37.786904,140.485319,Z135-2,,0,,,
136-1,,丸子,,37.785517,140.479845,Z136-1,,0,,,
136-2,,丸子,,37.785548,140.479660,Z136-2,,0,,,
137-1,,富塚,,37.785099,140.470401,Z137-1,,0,,,
137-2,,富塚,,37.785114,140.469600,Z137-2,,0,,,
138-1,,向原,,37.784870,140.465425,Z138-1,,0,,,
138-2,,向原,,37.784928,140.465332,Z138-2,,0,,,
149-1,,西町,,37.757022,140.461110,Z149-1,,0,,,
149-2,,西町,,37.756825,140.461272,Z149-2,,0,,,
150-1,,曽根田,,37.761196,140.459826,Z150-1,,0,,,
150-2,,曽根田,,37.761621,140.459613,Z150-2,,0,,,
151-1,,森合,,37.765152,140.456154,Z151-1,,0,,,
151-2,,森合,,37.766877,140.455129,Z151-2,,0,,,
152-1,,工業高校前,,37.768337,140.453788,Z152-1,,0,,,
152-2,,工業高校前,,37.768343,140.453890,Z152-2,,0,,,
153-1,,道下,,37.772763,140.450010,Z153-1,,0,,,
153-2,,道下,,37.772068,140.450749,Z153-2,,0,,,
154-1,,泉局前,,37.775174,140.447944,Z154-1,,0,,,
154-2,,泉局前,,37.775258,140.447992,Z154-2,,0,,,
155-1,,泉,,37.778385,140.445227,Z155-1,,0,,,
155-2,,泉,,37.778482,140.445256,Z155-2,,0,,,
156-1,,上松川,,37.783864,140.440551,Z156-1,,0,,,
156-2,,上松川,,37.782820,140.441558,Z156-2,,0,,,
165-1,,横町,,37.829932,140.451975,Z165-1,,0,,,
165-2,,横町,,37.829075,140.451461,Z165-2,,0,,,
166-1,,飯坂温泉駅,,37.830355,140.454523,Z166-1,,0,,,
170-1,,穴原,,37.843231,140.438647,Z170-1,,0,,,
171-1,,高清水,,37.854558,140.436499,Z171-1,,0,,,
172-1,,板橋,,37.865964,140.436445,Z172-1,,0,,,
173-1,,増沢,,37.872726,140.433682,Z173-1,,0,,,
173-2,,増沢,,37.872744,140.433734,Z173-2,,0,,,
174-1,,藤清水,,37.878367,140.433921,Z174-1,,0,,,
175-1,,軽井沢,,37.885109,140.435777,Z175-1,,0,,,
176-1,,白兎,,37.891374,140.435923,Z176-1,,0,,,
177-1,,滝野,,37.894340,140.434824,Z177-1,,0,,,
178-1,,下滝野,,37.896040,140.431458,Z178-1,,0,,,
179-1,,若葉町,,37.832936,140.453863,Z179-1,,0,,,
180-1,,茂庭小学校,,37.900029,140.431200,Z180-1,,0,,,
181-1,,田端,,37.904845,140.430410,Z181-1,,0,,,
182-1,,秋庭,,37.911307,140.426639,Z182-1,,0,,,
183-1,,茂庭局前,,37.915472,140.425936,Z183-1,,0,,,
184-1,,中茂庭,,37.917288,140.425267,Z184-1,,0,,,
193-1,,滝の町,,37.833975,140.452460,Z193-1,,0,,,
194-1,,花岡町,,37.834488,140.451447,Z194-1,,0,,,
195-1,,釜場,,37.835072,140.450371,Z195-1,,0,,,
196-1,,小滝,,37.836940,140.448540,Z196-1,,0,,,
197-1,,飯坂中原,,37.837624,140.446908,Z197-1,,0,,,
198-1,,中の内,,37.838782,140.444512,Z198-1,,0,,,
199-1,,毘沙門前,,37.840253,140.441997,Z199-1,,0,,,
200-1,,天王寺入口,,37.841907,140.439865,Z200-1,,0,,,
201-1,,東堀切,,37.833875,140.450593,Z201-1,,0,,,
202-1,,飯坂湯町,,37.833064,140.451715,Z202-1,,0,,,
203-1,,信陵中学校,,37.789931,140.435386,Z203-1,,0,,,
203-2,,信陵中学校,,37.789444,140.435880,Z203-2,,0,,,
204-1,,信陵支所,,37.793946,140.431930,Z204-1,,0,,,
204-2,,信陵支所,,37.793859,140.432088,Z204-2,,0,,,
205-1,,大出水,,37.799687,140.427076,Z205-1,,0,,,
205-2,,大出水,,37.799828,140.427042,Z205-2,,0,,,
206-1,,羽根通,,37.807685,140.420466,Z206-1,,0,,,
207-1,,座頭町,,37.810954,140.416997,Z207-1,,0,,,
208-1,,十六沼公園,,37.814094,140.414480,Z208-1,,0,,,
208-2,,十六沼公園,,37.814056,140.414542,Z208-2,,0,,,
209-1,,川子坂,,37.819414,140.415838,Z209-1,,0,,,
210-1,,中野不動尊入口,,37.823267,140.413317,Z210-1,,0,,,
211-1,,堰場,,37.825223,140.412064,Z211-1,,0,,,
211-2,,堰場,,37.825236,140.412143,Z211-2,,0,,,
212-1,,笹谷新町,,37.797014,140.424585,Z212-1,,0,,,
213-1,,三本木,,37.797449,140.415214,Z213-1,,0,,,
214-1,,水口,,37.797595,140.409917,Z214-1,,0,,,
215-1,,大笹生,,37.798342,140.402371,Z215-1,,0,,,
223-1,,北沢又,,37.783597,140.424344,Z223-1,,0,,,
224-1,,南部,,37.787805,140.420284,Z224-1,,0,,,
225-1,,上釜,,37.786945,140.414648,Z225-1,,0,,,
226-1,,綱島,,37.787711,140.410383,Z226-1,,0,,,
227-1,,荒古屋,,37.787987,140.403431,Z227-1,,0,,,
228-1,,清水田,,37.775848,140.442121,Z228-1,,0,,,
229-1,,熊の辻,,37.776438,140.438600,Z229-1,,0,,,
230-1,,玄場,,37.776989,140.431706,Z230-1,,0,,,
231-1,,道合,,37.777849,140.427472,Z231-1,,0,,,
232-1,,刑務所前,,37.779627,140.425703,Z232-1,,0,,,
232-2,,刑務所前,,37.779543,140.425755,Z232-2,,0,,,
233-1,,福島四小前,,37.759641,140.464161,Z233-1,,0,,,
233-2,,福島四小前,,37.759682,140.464323,Z233-2,,0,,,
234-1,,福島中央郵便局,,37.762532,140.464235,Z234-1,,0,,,
234-2,,福島中央郵便局,,37.763029,140.464404,Z234-2,,0,,,
235-1,,稲荷田,,37.774546,140.465062,Z235-1,,0,,,
235-2,,稲荷田,,37.774465,140.465437,Z235-2,,0,,,
236-1,,三本松,,37.780617,140.464528,Z236-1,,0,,,
236-2,,三本松,,37.780979,140.464641,Z236-2,,0,,,
237-1,,古屋敷,,37.785622,140.462766,Z237-1,,0,,,
237-2,,古屋敷,,37.783808,140.463636,Z237-2,,0,,,
238-1,,原田東,,37.791566,140.460641,Z238-1,,0,,,
238-2,,原田東,,37.791710,140.460818,Z238-2,,0,,,
246-1,,三河北町,,37.759248,140.455577,Z246-1,,0,,,
246-2,,三河北町,,37.759383,140.455663,Z246-2,,0,,,
247-1,,製作所前,,37.759709,140.453401,Z247-1,,0,,,
247-2,,製作所前,,37.759792,140.453810,Z247-2,,0,,,
248-1,,三河尻,,37.760711,140.450681,Z248-1,,0,,,
248-2,,三河尻,,37.760823,140.450472,Z248-2,,0,,,
249-1,,田中前,,37.761518,140.447890,Z249-1,,0,,,
249-2,,田中前,,37.761617,140.447724,Z249-2,,0,,,
250-1,,下八島田,,37.763364,140.442164,Z250-1,,0,,,
250-2,,下八島田,,37.763596,140.441722,Z250-2,,0,,,
251-1,,勝口前,,37.766521,140.434897,Z251-1,,0,,,
251-2,,勝口前,,37.766602,140.434851,Z251-2,,0,,,
252-1,,八島田,,37.767682,140.432392,Z252-1,,0,,,
253-1,,笹木野駅入口,,37.770466,140.426516,Z253-1,,0,,,
254-1,,萱場入口,,37.771779,140.424385,Z254-1,,0,,,
254-2,,萱場入口,,37.771722,140.424617,Z254-2,,0,,,
255-1,,長畑,,37.771164,140.414731,Z255-1,,0,,,
255-2,,長畑,,37.771544,140.416794,Z255-2,,0,,,
255-3,,長畑,,37.771150,140.415758,Z255-3,,0,,,
256-1,,山神,,37.770268,140.408330,Z256-1,,0,,,
257-1,,笹木野原,,37.769421,140.402809,Z257-1,,0,,,
258-1,,長沼,,37.768063,140.393306,Z258-1,,0,,,
259-1,,庭坂駅前,,37.770857,140.389461,Z259-1,,0,,,
260-1,,湯町,,37.771327,140.378489,Z260-1,,0,,,
261-1,,志田,,37.766608,140.370229,Z261-1,,0,,,
265-1,,内町,,37.771098,140.383997,Z265-1,,0,,,
266-1,,庭塚入口,,37.769987,140.385002,Z266-1,,0,,,
267-1,,日井古屋,,37.774682,140.419895,Z267-1,,0,,,
268-1,,鎌古屋,,37.777056,140.415140,Z268-1,,0,,,
269-1,,北萱場,,37.781351,140.409347,Z269-1,,0,,,
270-1,,萱場,,37.777395,140.405973,Z270-1,,0,,,
271-1,,新林,,37.776302,140.398217,Z271-1,,0,,,
272-1,,大原,,37.776055,140.393060,Z272-1,,0,,,
273-1,,運転免許センター,,37.776015,140.390198,Z273-1,,0,,,
274-1,,原の内,,37.776300,140.387005,Z274-1,,0,,,
274-2,,原の内,,37.776186,140.388284,Z274-2,,0,,,
275-1,,庭坂荒町,,37.775039,140.382203,Z275-1,,0,,,
277-1,,福島民報前,,37.753604,140.455467,Z277-1,,0,,,
277-2,,福島民報前,,37.754095,140.455667,Z277-2,,0,,,
277-3,,福島民報前,,37.752360,140.455263,Z277-3,,0,,,
278-1,,西部交番前,,37.755973,140.451213,Z278-1,,0,,,
278-2,,西部交番前,,37.756055,140.451105,Z278-2,,0,,,
279-1,,野田,,37.756509,140.447841,Z279-1,,0,,,
279-2,,野田,,37.756564,140.447945,Z279-2,,0,,,
280-1,,長泥,,37.757457,140.440525,Z280-1,,0,,,
280-2,,長泥,,37.757506,140.440698,Z280-2,,0,,,
281-1,,テレビユー福島,,37.758248,140.432855,Z281-1,,0,,,
281-2,,テレビユー福島,,37.758210,140.434090,Z281-2,,0,,,
282-1,,中屋敷,,37.758429,140.430606,Z282-1,,0,,,
282-2,,中屋敷,,37.758476,140.430955,Z282-2,,0,,,
283-1,,甘酒,,37.758280,140.426436,Z283-1,,0,,,
284-1,,吾妻支所,,37.758049,140.419472,Z284-1,,0,,,
284-2,,吾妻支所,,37.758100,140.420297,Z284-2,,0,,,
285-1,,竹の内,,37.758071,140.412937,Z285-1,,0,,,
285-2,,竹の内,,37.758076,140.413731,Z285-2,,0,,,
286-1,,上野寺,,37.758362,140.405701,Z286-1,,0,,,
287-1,,吾妻学習センター分館,,37.758796,140.397361,Z287-1,,0,,,
288-1,,二子塚,,37.758228,140.389659,Z288-1,,0,,,
289-1,,篠塚,,37.758833,140.386196,Z289-1,,0,,,
290-1,,中谷地,,37.758453,140.380774,Z290-1,,0,,,
291-1,,庭塚小学校,,37.758000,140.375926,Z291-1,,0,,,
292-1,,五十須場,,37.757534,140.372894,Z292-1,,0,,,
293-1,,姥堂,,37.756173,140.365044,Z293-1,,0,,,
294-1,,北林,,37.755653,140.361982,Z294-1,,0,,,
295-1,,上姥堂,,37.754954,140.356285,Z295-1,,0,,,
296-1,,信夫温泉,,37.749440,140.342096,Z296-1,,0,,,
297-1,,玉子湯,,37.752675,140.310472,Z297-1,,0,,,
298-1,,高湯,,37.752246,140.304548,Z298-1,,0,,,
298-2,,高湯,,37.752538,140.304590,Z298-2,,0,,,
299-1,,ハイランド前,,37.748938,140.305031,Z299-1,,0,,,
300-1,,太田口,,37.751602,140.457649,Z300-1,,0,,,
302-1,,八木田橋,,37.752146,140.453740,Z302-1,,0,,,
302-2,,八木田橋,,37.752245,140.453828,Z302-2,,0,,,
303-1,,八木田,,37.750620,140.447713,Z303-1,,0,,,
303-2,,八木田,,37.750682,140.447637,Z303-2,,0,,,
304-1,,北の内,,37.749985,140.440712,Z304-1,,0,,,
304-2,,北の内,,37.750170,140.441711,Z304-2,,0,,,
305-1,,国体記念体育館入口,,37.749620,140.436965,Z305-1,,0,,,
305-2,,国体記念体育館入口,,37.749716,140.437161,Z305-2,,0,,,
306-1,,高谷,,37.748756,140.429804,Z306-1,,0,,,
306-2,,高谷,,37.748832,140.429938,Z306-2,,0,,,
307-1,,仁井田,,37.749061,140.425530,Z307-1,,0,,,
307-2,,仁井田,,37.749045,140.425819,Z307-2,,0,,,
309-1,,北島,,37.750586,140.415419,Z309-1,,0,,,
310-1,,前畑,,37.748834,140.403341,Z310-1,,0,,,
311-1,,桜本,,37.747655,140.399466,Z311-1,,0,,,
312-1,,庄野,,37.744443,140.390902,Z312-1,,0,,,
313-1,,茶畑,,37.743382,140.387761,Z313-1,,0,,,
314-1,,水保,,37.742214,140.383833,Z314-1,,0,,,
315-1,,原の町,,37.745599,140.380476,Z315-1,,0,,,
316-1,,土船,,37.742947,140.373614,Z316-1,,0,,,
317-1,,福島一小前,,37.751626,140.467980,Z317-1,,0,,,
317-2,,福島一小前,,37.751408,140.467723,Z317-2,,0,,,
318-1,,県庁前,,37.750964,140.466944,Z318-1,,0,,,
319-1,,荒町,,37.747939,140.464703,Z319-1,,0,,,
319-2,,荒町,,37.747253,140.464496,Z319-2,,0,,,
320-1,,信夫橋,,37.741731,140.462733,Z320-1,,0,,,
320-2,,信夫橋,,37.742132,140.462736,Z320-2,,0,,,
320-3,,信夫橋,,37.742658,140.462236,Z320-3,,0,,,
320-4,,信夫橋,,37.742874,140.461684,Z320-4,,0,,,
321-1,,葉木立,,37.743803,140.456392,Z321-1,,0,,,
321-2,,葉木立,,37.743819,140.457458,Z321-2,,0,,,
322-1,,白家,,37.744000,140.451726,Z322-1,,0,,,
322-2,,白家,,37.744055,140.451870,Z322-2,,0,,,
323-1,,福島ふそう前,,37.744159,140.448104,Z323-1,,0,,,
323-2,,福島ふそう前,,37.744209,140.448420,Z323-2,,0,,,
324-1,,福島運輸支局,,37.744389,140.442969,Z324-1,,0,,,
324-2,,福島運輸支局,,37.744435,140.443372,Z324-2,,0,,,
325-1,,地蔵前,,37.744437,140.440726,Z325-1,,0,,,
325-2,,地蔵前,,37.744524,140.440922,Z325-2,,0,,,
326-1,,吉井田,,37.744105,140.433318,Z326-1,,0,,,
327-1,,道内,,37.743507,140.428396,Z327-1,,0,,,
327-2,,道内,,37.743538,140.428143,Z327-2,,0,,,
328-1,,戸の内,,37.742953,140.424318,Z328-1,,0,,,
328-2,,戸の内,,37.743079,140.424801,Z328-2,,0,,,
329-1,,成木,,37.740303,140.416830,Z329-1,,0,,,
329-2,,成木,,37.740479,140.417065,Z329-2,,0,,,
330-1,,下村,,37.739306,140.414383,Z330-1,,0,,,
330-2,,下村,,37.739362,140.414348,Z330-2,,0,,,
331-1,,権の守,,37.736961,140.407644,Z331-1,,0,,,
331-2,,権の守,,37.736953,140.407378,Z331-2,,0,,,
332-1,,第二日東入口,,37.736398,140.405653,Z332-1,,0,,,
332-2,,第二日東入口,,37.736305,140.405083,Z332-2,,0,,,
333-1,,吉の内,,37.735081,140.401100,Z333-1,,0,,,
334-1,,儘の上,,37.733029,140.395609,Z334-1,,0,,,
334-2,,儘の上,,37.732843,140.394878,Z334-2,,0,,,
335-1,,佐倉小学校,,37.731365,140.390754,Z335-1,,0,,,
336-1,,佐倉,,37.728226,140.384423,Z336-1,,0,,,
336-2,,佐倉,,37.728435,140.384443,Z336-2,,0,,,
336-3,,佐倉,,37.728056,140.383869,Z336-3,,0,,,
337-1,,佐倉局前,,37.725942,140.384039,Z337-1,,0,,,
338-1,,あらいクリニック前,,37.723880,140.384640,Z338-1,,0,,,
338-2,,あらいクリニック前,,37.723919,140.384550,Z338-2,,0,,,
339-1,,荒井,,37.721942,140.384680,Z339-1,,0,,,
339-2,,荒井,,37.721204,140.382802,Z339-2,,0,,,
340-1,,自衛隊入口,,37.719645,140.379213,Z340-1,,0,,,
340-2,,自衛隊入口,,37.719809,140.379436,Z340-2,,0,,,
341-1,,野村前,,37.718354,140.375927,Z341-1,,0,,,
342-1,,鷺,,37.715948,140.371224,Z342-1,,0,,,
342-2,,鷺,,37.715992,140.371159,Z342-2,,0,,,
343-1,,峠の原,,37.713062,140.368142,Z343-1,,0,,,
343-2,,峠の原,,37.713402,140.368229,Z343-2,,0,,,
344-1,,四季の里入口,,37.710333,140.366028,Z344-1,,0,,,
344-2,,四季の里入口,,37.709756,140.365416,Z344-2,,0,,,
345-1,,自治研修センター,,37.706824,140.362810,Z345-1,,0,,,
345-2,,自治研修センター,,37.706785,140.362670,Z345-2,,0,,,
346-1,,地蔵原,,37.704821,140.360852,Z346-1,,0,,,
347-1,,畜産試験場,,37.702438,140.355155,Z347-1,,0,,,
348-1,,一寸張,,37.699763,140.350106,Z348-1,,0,,,
349-1,,土湯温泉入口,,37.684495,140.332228,Z349-1,,0,,,
349-2,,土湯温泉入口,,37.684555,140.332131,Z349-2,,0,,,
350-1,,土湯温泉,,37.682208,140.326445,Z350-1,,0,,,
352-1,,杢玉,,37.726295,140.377701,Z352-1,,0,,,
353-1,,玉の木,,37.725950,140.373986,Z353-1,,0,,,
354-1,,室石,,37.726610,140.367879,Z354-1,,0,,,
355-1,,あづま陸上競技場,,37.725659,140.361203,Z355-1,,0,,,
356-1,,佐原,,37.724317,140.355355,Z356-1,,0,,,
357-1,,下林,,37.721806,140.356046,Z357-1,,0,,,
358-1,,桜沢,,37.715055,140.352341,Z358-1,,0,,,
359-1,,川石田,,37.710850,140.351024,Z359-1,,0,,,
360-1,,荒川発電所,,37.705163,140.347237,Z360-1,,0,,,
361-1,,永屋,,37.740123,140.452490,Z361-1,,0,,,
361-2,,永屋,,37.740607,140.453122,Z361-2,,0,,,
362-1,,石田,,37.735657,140.449199,Z362-1,,0,,,
362-2,,石田,,37.736311,140.449152,Z362-2,,0,,,
363-1,,舘の内,,37.732706,140.447000,Z363-1,,0,,,
364-1,,上の台,,37.731621,140.444062,Z364-1,,0,,,
364-2,,上の台,,37.731426,140.443506,Z364-2,,0,,,
365-1,,大森,,37.729490,140.439003,Z365-1,,0,,,
365-2,,大森,,37.729536,140.439785,Z365-2,,0,,,
366-1,,大森本町信夫支所入口,,37.727661,140.438331,Z366-1,,0,,,
367-1,,八幡神社前,,37.722083,140.439315,Z367-1,,0,,,
368-1,,並柳,,37.718554,140.439225,Z368-1,,0,,,
369-1,,JA平田,,37.711596,140.434769,Z369-1,,0,,,
370-1,,久保,,37.708836,140.431489,Z370-1,,0,,,
370-2,,久保,,37.708796,140.430750,Z370-2,,0,,,
371-1,,平田,,37.702736,140.424962,Z371-1,,0,,,
382-1,,滝の前,,37.729232,140.435088,Z382-1,,0,,,
383-1,,四斗蒔田,,37.729036,140.425177,Z383-1,,0,,,
384-1,,島,,37.728971,140.419214,Z384-1,,0,,,
385-1,,三王下,,37.728619,140.413814,Z385-1,,0,,,
386-1,,大畑,,37.727425,140.408993,Z386-1,,0,,,
387-1,,十三仏,,37.722175,140.401946,Z387-1,,0,,,
388-1,,小堀内,,37.720156,140.399804,Z388-1,,0,,,
389-1,,仲原,,37.718699,140.396292,Z389-1,,0,,,
390-1,,若石,,37.717253,140.390221,Z390-1,,0,,,
391-1,,目増,,37.715644,140.386876,Z391-1,,0,,,
392-1,,自衛隊前,,37.713547,140.381878,Z392-1,,0,,,
395-1,,台の坂,,37.716498,140.380523,Z395-1,,0,,,
396-1,,荒川橋,,37.739799,140.462159,Z396-1,,0,,,
396-2,,荒川橋,,37.740388,140.462211,Z396-2,,0,,,
397-1,,日東前,,37.736672,140.461178,Z397-1,,0,,,
397-2,,日東前,,37.737558,140.461347,Z397-2,,0,,,
398-1,,太平寺,,37.732942,140.460120,Z398-1,,0,,,
398-2,,太平寺,,37.733026,140.460043,Z398-2,,0,,,
399-1,,沖高,,37.730245,140.459689,Z399-1,,0,,,
399-2,,沖高,,37.730661,140.459663,Z399-2,,0,,,
400-1,,素利町,,37.727030,140.459381,Z400-1,,0,,,
400-2,,素利町,,37.727090,140.459267,Z400-2,,0,,,
401-1,,伏拝,,37.723518,140.460084,Z401-1,,0,,,
401-2,,伏拝,,37.724182,140.459458,Z401-2,,0,,,
402-1,,新田,,37.717288,140.462074,Z402-1,,0,,,
402-2,,新田,,37.717656,140.462019,Z402-2,,0,,,
403-1,,北谷地,,37.710060,140.467926,Z403-1,,0,,,
403-2,,北谷地,,37.710310,140.467368,Z403-2,,0,,,
404-1,,蓬莱団地入口,,37.702338,140.471914,Z404-1,,0,,,
404-2,,蓬莱団地入口,,37.702402,140.471747,Z404-2,,0,,,
405-1,,清水町,,37.701720,140.463365,Z405-1,,0,,,
405-2,,清水町,,37.702085,140.463863,Z405-2,,0,,,
406-1,,一本松,,37.697472,140.461845,Z406-1,,0,,,
406-2,,一本松,,37.697330,140.461430,Z406-2,,0,,,
407-1,,若宮,,37.689534,140.458180,Z407-1,,0,,,
407-2,,若宮,,37.689813,140.458048,Z407-2,,0,,,
408-1,,金谷川,,37.678873,140.464098,Z408-1,,0,,,
408-2,,金谷川,,37.678741,140.464084,Z408-2,,0,,,
409-1,,丸石,,37.670302,140.465207,Z409-1,,0,,,
409-2,,丸石,,37.670320,140.465104,Z409-2,,0,,,
410-1,,松川町,,37.659556,140.461486,Z410-1,,0,,,
410-2,,松川町,,37.660149,140.461658,Z410-2,,0,,,
410-3,,松川町,,37.659815,140.462252,Z410-3,,0,,,
412-1,,松川向町,,37.651420,140.459803,Z412-1,,0,,,
412-2,,松川向町,,37.650990,140.460177,Z412-2,,0,,,
413-1,,吉倉,,37.645597,140.463843,Z413-1,,0,,,
413-2,,吉倉,,37.646146,140.463425,Z413-2,,0,,,
414-1,,渋川,,37.632523,140.463140,Z414-1,,0,,,
414-2,,渋川,,37.633095,140.463339,Z414-2,,0,,,
415-1,,二本柳,,37.623114,140.462214,Z415-1,,0,,,
415-2,,二本柳,,37.623177,140.462062,Z415-2,,0,,,
416-1,,安達中学校前,,37.617590,140.462563,Z416-1,,0,,,
416-2,,安達中学校前,,37.617721,140.462460,Z416-2,,0,,,
417-1,,安達駅入口,,37.611326,140.461342,Z417-1,,0,,,
417-2,,安達駅入口,,37.612031,140.461365,Z417-2,,0,,,
418-1,,八軒入口,,37.604948,140.459580,Z418-1,,0,,,
418-2,,八軒入口,,37.605044,140.459593,Z418-2,,0,,,
419-1,,油井小学校前,,37.603849,140.457863,Z419-1,,0,,,
419-2,,油井小学校前,,37.603489,140.457566,Z419-2,,0,,,
420-1,,八軒,,37.602523,140.456667,Z420-1,,0,,,
420-2,,八軒,,37.602470,140.456415,Z420-2,,0,,,
421-1,,馬出,,37.600019,140.451437,Z421-1,,0,,,
422-1,,根崎,,37.599204,140.447633,Z422-1,,0,,,
422-2,,根崎,,37.599255,140.448504,Z422-2,,0,,,
423-1,,竹田,,37.599414,140.444579,Z423-1,,0,,,
423-2,,竹田,,37.599499,140.444753,Z423-2,,0,,,
424-1,,安達高校前,,37.598375,140.441247,Z424-1,,0,,,
424-2,,安達高校前,,37.598476,140.441236,Z424-2,,0,,,
425-1,,郭内,,37.596851,140.440097,Z425-1,,0,,,
425-2,,郭内,,37.596447,140.439963,Z425-2,,0,,,
426-1,,亀谷一丁目,,37.594033,140.439893,Z426-1,,0,,,
426-2,,亀谷一丁目,,37.594111,140.439872,Z426-2,,0,,,
427-1,,本町,,37.591646,140.439027,Z427-1,,0,,,
427-2,,本町,,37.591775,140.439442,Z427-2,,0,,,
428-1,,二本松駅入口,,37.590750,140.435070,Z428-1,,0,,,
428-2,,二本松駅入口,,37.591198,140.435233,Z428-2,,0,,,
429-1,,二本松若宮,,37.589759,140.427859,Z429-1,,0,,,
429-2,,二本松若宮,,37.589837,140.427876,Z429-2,,0,,,
430-1,,安達ヶ原入口,,37.594009,140.457188,Z430-1,,0,,,
430-2,,安達ヶ原入口,,37.593649,140.456301,Z430-2,,0,,,
431-1,,榎戸,,37.592246,140.449237,Z431-1,,0,,,
432-1,,御免町,,37.591977,140.446076,Z432-1,,0,,,
432-2,,御免町,,37.592150,140.444373,Z432-2,,0,,,
433-1,,松本,,37.704063,140.479289,Z433-1,,0,,,
434-1,,愛育園前,,37.703181,140.484773,Z434-1,,0,,,
435-1,,杉の内,,37.699981,140.488718,Z435-1,,0,,,
438-1,,蓬莱小学校,,37.698782,140.472932,Z438-1,,0,,,
438-2,,蓬莱小学校,,37.698722,140.472933,Z438-2,,0,,,
439-1,,蓬莱児童センター,,37.698765,140.475076,Z439-1,,0,,,
439-2,,蓬莱児童センター,,37.698709,140.474569,Z439-2,,0,,,
440-1,,蓬莱柳通り,,37.698757,140.476654,Z440-1,,0,,,
440-2,,蓬莱柳通り,,37.698701,140.477174,Z440-2,,0,,,
441-1,,石内入口,,37.698325,140.481748,Z441-1,,0,,,
441-2,,石内入口,,37.697984,140.481595,Z441-2,,0,,,
442-1,,蓬莱東,,37.695102,140.477893,Z442-1,,0,,,
442-2,,蓬莱東,,37.695119,140.477808,Z442-2,,0,,,
443-1,,蓬莱かえで通り,,37.695535,140.474086,Z443-1,,0,,,
443-2,,蓬莱かえで通り,,37.695399,140.474700,Z443-2,,0,,,
444-1,,蓬莱学習センター,,37.697133,140.472944,Z444-1,,0,,,
444-2,,蓬莱学習センター,,37.697198,140.472914,Z444-2,,0,,,
445-1,,ショッピングセンター,,37.697208,140.470559,Z445-1,,0,,,
445-2,,ショッピングセンター,,37.697213,140.470657,Z445-2,,0,,,
446-1,,蓬莱黒松通り,,37.697711,140.468200,Z446-1,,0,,,
446-2,,蓬莱黒松通り,,37.697722,140.468303,Z446-2,,0,,,
447-1,,蓬莱西口,,37.698535,140.464925,Z447-1,,0,,,
447-2,,蓬莱西口,,37.698492,140.464669,Z447-2,,0,,,
463-1,,置賜町,,37.755656,140.463845,Z463-1,,0,,,
463-2,,置賜町,,37.754748,140.464027,Z463-2,,0,,,
464-1,,松川支所,,37.658621,140.468294,Z464-1,,0,,,
464-2,,松川支所,,37.658966,140.467908,Z464-2,,0,,,
465-1,,松川新町,,37.655460,140.474899,Z465-1,,0,,,
466-1,,北芝前,,37.654902,140.478070,Z466-1,,0,,,
466-2,,北芝前,,37.654975,140.478077,Z466-2,,0,,,
476-1,,飯野下町,,37.657196,140.534259,Z476-1,,0,,,
476-2,,飯野下町,,37.657152,140.534185,Z476-2,,0,,,
496-1,,川俣営業所,,37.666220,140.613892,Z496-1,,0,,,
497-1,,川俣高校前,,37.667848,140.618837,Z497-1,,0,,,
497-2,,川俣高校前,,37.667925,140.619096,Z497-2,,0,,,
498-1,,北原,,37.654382,140.490268,Z498-1,,0,,,
